model,domain,gamma,prompt_index,cluster_id,trial_index,trial_seed,acceptance_rate_pos2plus,mean_accepted_prefix,mean_accepted_beyond_first,emitted_tokens_per_round,rounds_per_100_tokens,verification_rounds,position_1_survival,decode_seconds
H8,WikiText-103 test OOD,8,10,4,1,10110122,0.2830188679245283,2.6666666666666665,1.6666666666666667,3.5555555555555554,28.125,9.0,1.0,0.11317428199981805
H8,WikiText-103 test OOD,8,10,4,2,10210122,0.23333333333333334,2.3,1.4,3.2,31.25,10.0,0.9,0.12562304499988386
H8,WikiText-103 test OOD,8,10,4,3,10310122,0.475,3.7142857142857144,2.7142857142857144,4.571428571428571,21.875,7.0,1.0,0.08926606300065032
H8,WikiText-103 test OOD,8,11,5,0,10011122,0.21311475409836064,2.3,1.3,3.2,31.25,10.0,1.0,0.13657308199981344
H8,WikiText-103 test OOD,8,11,5,1,10111122,0.2830188679245283,2.6666666666666665,1.6666666666666667,3.5555555555555554,28.125,9.0,1.0,0.10944348400062154
H8,WikiText-103 test OOD,8,11,5,2,10211122,0.1935483870967742,2.2,1.2,3.2,31.25,10.0,1.0,0.12360828700002457
H8,WikiText-103 test OOD,8,11,5,3,10311122,0.19696969696969696,2.3,1.3,3.2,31.25,10.0,1.0,0.12496632500005944
H8,WikiText-103 test OOD,8,12,5,0,10012122,0.4523809523809524,3.7142857142857144,2.7142857142857144,4.571428571428571,21.875,7.0,1.0,0.08616832200004865
H8,WikiText-103 test OOD,8,12,5,1,10112122,0.21666666666666667,2.3,1.3,3.2,31.25,10.0,1.0,0.12171829699946102
H8,WikiText-103 test OOD,8,12,5,2,10212122,0.3541666666666667,3.125,2.125,4.0,25.0,8.0,1.0,0.09789220099992235
H8,WikiText-103 test OOD,8,12,5,3,10312122,0.19672131147540983,2.2,1.2,3.2,31.25,10.0,1.0,0.123343341000691
H8,WikiText-103 test OOD,8,13,6,0,10013122,0.125,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.14874771800077724
H8,WikiText-103 test OOD,8,13,6,1,10113122,0.3958333333333333,3.7142857142857144,2.7142857142857144,4.571428571428571,21.875,7.0,1.0,0.08955188100026135
H8,WikiText-103 test OOD,8,13,6,2,10213122,0.22413793103448276,2.3,1.3,3.2,31.25,10.0,1.0,0.12088867200054665
H8,WikiText-103 test OOD,8,13,6,3,10313122,0.12048192771084337,1.75,0.8333333333333334,2.6666666666666665,37.5,12.0,0.9166666666666666,0.15058613200017135
H8,WikiText-103 test OOD,8,14,6,0,10014122,0.3695652173913043,3.125,2.125,4.0,25.0,8.0,1.0,0.09739034199992602
H8,WikiText-103 test OOD,8,14,6,1,10114122,0.19672131147540983,2.2,1.2,3.2,31.25,10.0,1.0,0.12299745000018447
H8,WikiText-103 test OOD,8,14,6,2,10214122,0.056179775280898875,1.2857142857142858,0.35714285714285715,2.2857142857142856,43.75,14.0,0.9285714285714286,0.16969050299940136
H8,WikiText-103 test OOD,8,14,6,3,10314122,0.28846153846153844,2.6666666666666665,1.6666666666666667,3.5555555555555554,28.125,9.0,1.0,0.111629692999486
H8,WikiText-103 test OOD,8,15,6,0,10015122,0.3333333333333333,3.0,2.125,4.0,25.0,8.0,0.875,0.10421113099982904
H8,WikiText-103 test OOD,8,15,6,1,10115122,0.4186046511627907,3.5714285714285716,2.5714285714285716,4.571428571428571,21.875,7.0,1.0,0.08668100599970785
H8,WikiText-103 test OOD,8,15,6,2,10215122,0.23728813559322035,2.5555555555555554,1.5555555555555556,3.5555555555555554,28.125,9.0,1.0,0.11291925900059141
H8,WikiText-103 test OOD,8,15,6,3,10315122,0.40425531914893614,3.7142857142857144,2.7142857142857144,4.571428571428571,21.875,7.0,1.0,0.08945585699984804
H8,WikiText-103 test OOD,8,16,7,0,10016122,0.32653061224489793,3.0,2.0,4.0,25.0,8.0,1.0,0.10058554700026434
H8,WikiText-103 test OOD,8,16,7,1,10116122,0.15492957746478872,2.0,1.0,2.909090909090909,34.375,11.0,1.0,0.13575624599980074
H8,WikiText-103 test OOD,8,16,7,2,10216122,0.125,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.145891505999316
H8,WikiText-103 test OOD,8,16,7,3,10316122,0.2413793103448276,2.5555555555555554,1.5555555555555556,3.5555555555555554,28.125,9.0,1.0,0.11397593000037887
H8,WikiText-103 test OOD,8,17,7,0,10017122,0.14285714285714285,1.9090909090909092,0.9090909090909091,2.909090909090909,34.375,11.0,1.0,0.13642735700068442
H8,WikiText-103 test OOD,8,17,7,1,10117122,0.14666666666666667,2.0,1.0,2.909090909090909,34.375,11.0,1.0,0.14014288799990027
H8,WikiText-103 test OOD,8,17,7,2,10217122,0.4318181818181818,3.7142857142857144,2.7142857142857144,4.571428571428571,21.875,7.0,1.0,0.08659019700007775
H8,WikiText-103 test OOD,8,17,7,3,10317122,0.2631578947368421,2.6666666666666665,1.6666666666666667,3.5555555555555554,28.125,9.0,1.0,0.11064921900015179
H8,WikiText-103 test OOD,8,18,8,0,10018122,0.2631578947368421,2.6666666666666665,1.6666666666666667,3.5555555555555554,28.125,9.0,1.0,0.11161138199986453
H8,WikiText-103 test OOD,8,18,8,1,10118122,0.22950819672131148,2.3,1.4,3.2,31.25,10.0,0.9,0.12122147800073435
H8,WikiText-103 test OOD,8,18,8,2,10218122,0.2830188679245283,2.6666666666666665,1.6666666666666667,3.5555555555555554,28.125,9.0,1.0,0.11007441699985065
H8,WikiText-103 test OOD,8,18,8,3,10318122,0.32075471698113206,3.125,2.125,4.0,25.0,8.0,1.0,0.1019764769998801
H8,WikiText-103 test OOD,8,19,8,0,10019122,0.2413793103448276,2.5555555555555554,1.5555555555555556,3.5555555555555554,28.125,9.0,1.0,0.11244873900068342
H8,WikiText-103 test OOD,8,19,8,1,10119122,0.19672131147540983,2.2,1.2,3.2,31.25,10.0,1.0,0.12227256400001352
H8,WikiText-103 test OOD,8,19,8,2,10219122,0.1935483870967742,2.2,1.2,3.2,31.25,10.0,1.0,0.12668253900028503
H8,WikiText-103 test OOD,8,19,8,3,10319122,0.2631578947368421,2.6666666666666665,1.6666666666666667,3.5555555555555554,28.125,9.0,1.0,0.11120583299998543
H8,WikiText-103 test OOD,8,20,9,0,10020122,0.3018867924528302,2.6666666666666665,1.7777777777777777,3.5555555555555554,28.125,9.0,0.8888888888888888,0.10913511299986567
H8,WikiText-103 test OOD,8,20,9,1,10120122,0.2,2.3,1.3,3.2,31.25,10.0,1.0,0.12436988199988264
H8,WikiText-103 test OOD,8,20,9,2,10220122,0.3695652173913043,3.125,2.125,4.0,25.0,8.0,1.0,0.09750813400023617
H8,WikiText-103 test OOD,8,20,9,3,10320122,0.20634920634920634,2.3,1.3,3.2,31.25,10.0,1.0,0.12376931099970534
H8,WikiText-103 test OOD,8,21,9,0,10021122,0.2777777777777778,2.6666666666666665,1.6666666666666667,3.5555555555555554,28.125,9.0,1.0,0.11019348700028786
H8,WikiText-103 test OOD,8,21,9,1,10121122,0.15714285714285714,2.0,1.0,2.909090909090909,34.375,11.0,1.0,0.13608602800013614
H8,WikiText-103 test OOD,8,21,9,2,10221122,0.22033898305084745,2.3,1.3,3.2,31.25,10.0,1.0,0.12174102300014056
H8,WikiText-103 test OOD,8,21,9,3,10321122,0.2,2.3,1.3,3.2,31.25,10.0,1.0,0.12811862699982157
H8,WikiText-103 test OOD,8,22,10,0,10022122,0.15384615384615385,1.9090909090909092,0.9090909090909091,2.909090909090909,34.375,11.0,1.0,0.1328799250004522
H8,WikiText-103 test OOD,8,22,10,1,10122122,0.3333333333333333,3.0,2.0,4.0,25.0,8.0,1.0,0.0986592280005425
H8,WikiText-103 test OOD,8,22,10,2,10222122,0.3269230769230769,3.125,2.125,4.0,25.0,8.0,1.0,0.09925200999987283
H8,WikiText-103 test OOD,8,22,10,3,10322122,0.2777777777777778,2.6666666666666665,1.6666666666666667,3.5555555555555554,28.125,9.0,1.0,0.11035207899931265
H8,WikiText-103 test OOD,8,23,10,0,10023122,0.2631578947368421,2.5555555555555554,1.6666666666666667,3.5555555555555554,28.125,9.0,0.8888888888888888,0.11288250400048128
H8,WikiText-103 test OOD,8,23,10,1,10123122,0.1746031746031746,2.0,1.0,2.909090909090909,34.375,11.0,1.0,0.13277964899953076
H8,WikiText-103 test OOD,8,23,10,2,10223122,0.09210526315789473,1.5384615384615385,0.5384615384615384,2.4615384615384617,40.625,13.0,1.0,0.15708692599946517
H8,WikiText-103 test OOD,8,23,10,3,10323122,0.19402985074626866,2.3,1.3,3.2,31.25,10.0,1.0,0.12877094899977237
H8,WikiText-103 test OOD,8,24,11,0,10024122,0.203125,2.3,1.3,3.2,31.25,10.0,1.0,0.12452639200000704
H8,WikiText-103 test OOD,8,24,11,1,10124122,0.16666666666666666,2.0,1.0,2.909090909090909,34.375,11.0,1.0,0.13413173100070708
H8,WikiText-103 test OOD,8,24,11,2,10224122,0.3541666666666667,3.125,2.125,4.0,25.0,8.0,1.0,0.09817455599932146
H8,WikiText-103 test OOD,8,24,11,3,10324122,0.14492753623188406,1.75,0.8333333333333334,2.6666666666666665,37.5,12.0,0.9166666666666666,0.14330156500000157
H8,WikiText-103 test OOD,8,25,11,0,10025122,0.29411764705882354,2.6666666666666665,1.6666666666666667,3.5555555555555554,28.125,9.0,1.0,0.11020822000045882
H8,WikiText-103 test OOD,8,25,11,1,10125122,0.21666666666666667,2.3,1.3,3.2,31.25,10.0,1.0,0.125353086999894
H8,WikiText-103 test OOD,8,25,11,2,10225122,0.2830188679245283,2.6666666666666665,1.6666666666666667,3.5555555555555554,28.125,9.0,1.0,0.11020492399984505
H8,WikiText-103 test OOD,8,25,11,3,10325122,0.3469387755102041,3.125,2.125,4.0,25.0,8.0,1.0,0.09886149800058774
H8,WikiText-103 test OOD,8,26,12,0,10026122,0.171875,2.0,1.0,2.909090909090909,34.375,11.0,1.0,0.13571678700009215
H8,WikiText-103 test OOD,8,26,12,1,10126122,0.4523809523809524,3.7142857142857144,2.7142857142857144,4.571428571428571,21.875,7.0,1.0,0.08988384500025859
H8,WikiText-103 test OOD,8,26,12,2,10226122,0.25862068965517243,2.6666666666666665,1.6666666666666667,3.5555555555555554,28.125,9.0,1.0,0.11658437700043578
H8,WikiText-103 test OOD,8,26,12,3,10326122,0.08641975308641975,1.5384615384615385,0.5384615384615384,2.4615384615384617,40.625,13.0,1.0,0.1600194160000683
H8,WikiText-103 test OOD,8,27,12,0,10027122,0.2830188679245283,2.6666666666666665,1.6666666666666667,3.5555555555555554,28.125,9.0,1.0,0.11416353399999934
H8,WikiText-103 test OOD,8,27,12,1,10127122,0.19696969696969696,2.3,1.3,3.2,31.25,10.0,1.0,0.13142271299966524
H8,WikiText-103 test OOD,8,27,12,2,10227122,0.6571428571428571,5.6,4.6,6.4,15.625,5.0,1.0,0.06835151199993561
H8,WikiText-103 test OOD,8,27,12,3,10327122,0.3877551020408163,3.7142857142857144,2.7142857142857144,4.571428571428571,21.875,7.0,1.0,0.09337777700056904
H8,WikiText-103 test OOD,8,28,13,0,10028122,0.37777777777777777,3.125,2.125,4.0,25.0,8.0,1.0,0.09804781000002549
H8,WikiText-103 test OOD,8,28,13,1,10128122,0.22807017543859648,2.3,1.3,3.2,31.25,10.0,1.0,0.12319606500022928
H8,WikiText-103 test OOD,8,28,13,2,10228122,0.24561403508771928,2.5555555555555554,1.5555555555555556,3.5555555555555554,28.125,9.0,1.0,0.11245121499996458
