model,domain,gamma,prompt_index,cluster_id,trial_index,position,drafted_rounds,reached_rounds,accepted_tokens
H1,TinyStories validation,2,52,52,0,1,12.0,12.0,12.0
H1,TinyStories validation,2,52,52,0,2,12.0,12.0,9.0
H1,TinyStories validation,2,52,52,1,1,11.0,11.0,11.0
H1,TinyStories validation,2,52,52,1,2,11.0,11.0,10.0
H1,TinyStories validation,2,52,52,2,1,12.0,12.0,12.0
H1,TinyStories validation,2,52,52,2,2,12.0,12.0,8.0
H1,TinyStories validation,2,52,52,3,1,11.0,11.0,11.0
H1,TinyStories validation,2,52,52,3,2,11.0,11.0,10.0
H1,TinyStories validation,2,53,53,0,1,12.0,12.0,12.0
H1,TinyStories validation,2,53,53,0,2,11.0,11.0,9.0
H1,TinyStories validation,2,53,53,1,1,12.0,12.0,12.0
H1,TinyStories validation,2,53,53,1,2,12.0,12.0,9.0
H1,TinyStories validation,2,53,53,2,1,11.0,11.0,11.0
H1,TinyStories validation,2,53,53,2,2,11.0,11.0,10.0
H1,TinyStories validation,2,53,53,3,1,13.0,13.0,13.0
H1,TinyStories validation,2,53,53,3,2,13.0,13.0,7.0
H1,TinyStories validation,2,54,54,0,1,12.0,12.0,12.0
H1,TinyStories validation,2,54,54,0,2,12.0,12.0,9.0
H1,TinyStories validation,2,54,54,1,1,11.0,11.0,11.0
H1,TinyStories validation,2,54,54,1,2,11.0,11.0,10.0
H1,TinyStories validation,2,54,54,2,1,14.0,14.0,14.0
H1,TinyStories validation,2,54,54,2,2,14.0,14.0,5.0
H1,TinyStories validation,2,54,54,3,1,12.0,12.0,12.0
H1,TinyStories validation,2,54,54,3,2,12.0,12.0,8.0
H1,TinyStories validation,2,55,55,0,1,13.0,13.0,13.0
H1,TinyStories validation,2,55,55,0,2,12.0,12.0,7.0
H1,TinyStories validation,2,55,55,1,1,13.0,13.0,13.0
H1,TinyStories validation,2,55,55,1,2,12.0,12.0,7.0
H1,TinyStories validation,2,55,55,2,1,11.0,11.0,11.0
H1,TinyStories validation,2,55,55,2,2,11.0,11.0,10.0
H1,TinyStories validation,2,55,55,3,1,12.0,12.0,12.0
H1,TinyStories validation,2,55,55,3,2,12.0,12.0,8.0
H1,TinyStories validation,2,56,56,0,1,12.0,12.0,12.0
H1,TinyStories validation,2,56,56,0,2,11.0,11.0,9.0
H1,TinyStories validation,2,56,56,1,1,12.0,12.0,12.0
H1,TinyStories validation,2,56,56,1,2,11.0,11.0,9.0
H1,TinyStories validation,2,56,56,2,1,12.0,12.0,12.0
H1,TinyStories validation,2,56,56,2,2,12.0,12.0,8.0
H1,TinyStories validation,2,56,56,3,1,11.0,11.0,11.0
H1,TinyStories validation,2,56,56,3,2,11.0,11.0,10.0
H1,TinyStories validation,2,57,57,0,1,12.0,12.0,12.0
H1,TinyStories validation,2,57,57,0,2,12.0,12.0,8.0
H1,TinyStories validation,2,57,57,1,1,12.0,12.0,11.0
H1,TinyStories validation,2,57,57,1,2,12.0,11.0,9.0
H1,TinyStories validation,2,57,57,2,1,13.0,13.0,12.0
H1,TinyStories validation,2,57,57,2,2,13.0,12.0,8.0
H1,TinyStories validation,2,57,57,3,1,13.0,13.0,13.0
H1,TinyStories validation,2,57,57,3,2,12.0,12.0,7.0
H1,TinyStories validation,2,58,58,0,1,12.0,12.0,12.0
H1,TinyStories validation,2,58,58,0,2,11.0,11.0,9.0
H1,TinyStories validation,2,58,58,1,1,12.0,12.0,12.0
H1,TinyStories validation,2,58,58,1,2,12.0,12.0,8.0
H1,TinyStories validation,2,58,58,2,1,12.0,12.0,12.0
H1,TinyStories validation,2,58,58,2,2,12.0,12.0,8.0
H1,TinyStories validation,2,58,58,3,1,13.0,13.0,13.0
H1,TinyStories validation,2,58,58,3,2,13.0,13.0,7.0
H1,TinyStories validation,2,59,59,0,1,13.0,13.0,13.0
H1,TinyStories validation,2,59,59,0,2,12.0,12.0,7.0
H1,TinyStories validation,2,59,59,1,1,11.0,11.0,11.0
H1,TinyStories validation,2,59,59,1,2,11.0,11.0,10.0
H1,TinyStories validation,2,59,59,2,1,11.0,11.0,11.0
H1,TinyStories validation,2,59,59,2,2,11.0,11.0,11.0
H1,TinyStories validation,2,59,59,3,1,12.0,12.0,12.0
H1,TinyStories validation,2,59,59,3,2,12.0,12.0,9.0
H1,TinyStories validation,2,60,60,0,1,12.0,12.0,12.0
H1,TinyStories validation,2,60,60,0,2,11.0,11.0,9.0
H1,TinyStories validation,2,60,60,1,1,11.0,11.0,11.0
H1,TinyStories validation,2,60,60,1,2,11.0,11.0,10.0
H1,TinyStories validation,2,60,60,2,1,12.0,12.0,12.0
H1,TinyStories validation,2,60,60,2,2,11.0,11.0,9.0
H1,TinyStories validation,2,60,60,3,1,12.0,12.0,11.0
H1,TinyStories validation,2,60,60,3,2,12.0,11.0,9.0
H1,TinyStories validation,2,61,61,0,1,11.0,11.0,11.0
H1,TinyStories validation,2,61,61,0,2,11.0,11.0,11.0
H1,TinyStories validation,2,61,61,1,1,12.0,12.0,12.0
H1,TinyStories validation,2,61,61,1,2,12.0,12.0,8.0
H1,TinyStories validation,2,61,61,2,1,12.0,12.0,12.0
H1,TinyStories validation,2,61,61,2,2,11.0,11.0,9.0
H1,TinyStories validation,2,61,61,3,1,12.0,12.0,12.0
H1,TinyStories validation,2,61,61,3,2,11.0,11.0,9.0
H1,TinyStories validation,2,62,62,0,1,11.0,11.0,11.0
H1,TinyStories validation,2,62,62,0,2,11.0,11.0,10.0
H1,TinyStories validation,2,62,62,1,1,11.0,11.0,11.0
H1,TinyStories validation,2,62,62,1,2,11.0,11.0,10.0
H1,TinyStories validation,2,62,62,2,1,12.0,12.0,12.0
H1,TinyStories validation,2,62,62,2,2,11.0,11.0,9.0
H1,TinyStories validation,2,62,62,3,1,11.0,11.0,11.0
H1,TinyStories validation,2,62,62,3,2,11.0,11.0,10.0
H1,TinyStories validation,2,63,63,0,1,12.0,12.0,12.0
H1,TinyStories validation,2,63,63,0,2,11.0,11.0,9.0
H1,TinyStories validation,2,63,63,1,1,12.0,12.0,12.0
H1,TinyStories validation,2,63,63,1,2,12.0,12.0,8.0
H1,TinyStories validation,2,63,63,2,1,12.0,12.0,12.0
H1,TinyStories validation,2,63,63,2,2,12.0,12.0,8.0
H1,TinyStories validation,2,63,63,3,1,12.0,12.0,12.0
H1,TinyStories validation,2,63,63,3,2,12.0,12.0,8.0
H1,TinyStories validation,2,64,64,0,1,12.0,12.0,11.0
H1,TinyStories validation,2,64,64,0,2,11.0,11.0,9.0
H1,TinyStories validation,2,64,64,1,1,12.0,12.0,12.0
H1,TinyStories validation,2,64,64,1,2,12.0,12.0,8.0
H1,TinyStories validation,2,64,64,2,1,11.0,11.0,11.0
H1,TinyStories validation,2,64,64,2,2,11.0,11.0,10.0
H1,TinyStories validation,2,64,64,3,1,12.0,12.0,12.0
H1,TinyStories validation,2,64,64,3,2,12.0,12.0,9.0
H1,TinyStories validation,2,65,65,0,1,11.0,11.0,11.0
H1,TinyStories validation,2,65,65,0,2,11.0,11.0,10.0
H1,TinyStories validation,2,65,65,1,1,12.0,12.0,12.0
H1,TinyStories validation,2,65,65,1,2,11.0,11.0,9.0
H1,TinyStories validation,2,65,65,2,1,13.0,13.0,13.0
H1,TinyStories validation,2,65,65,2,2,12.0,12.0,7.0
H1,TinyStories validation,2,65,65,3,1,11.0,11.0,11.0
H1,TinyStories validation,2,65,65,3,2,11.0,11.0,10.0
H1,TinyStories validation,2,66,66,0,1,11.0,11.0,11.0
H1,TinyStories validation,2,66,66,0,2,11.0,11.0,10.0
H1,TinyStories validation,2,66,66,1,1,12.0,12.0,12.0
H1,TinyStories validation,2,66,66,1,2,11.0,11.0,9.0
H1,TinyStories validation,2,66,66,2,1,12.0,12.0,12.0
H1,TinyStories validation,2,66,66,2,2,11.0,11.0,9.0
H1,TinyStories validation,2,66,66,3,1,12.0,12.0,12.0
H1,TinyStories validation,2,66,66,3,2,11.0,11.0,9.0
H1,TinyStories validation,2,67,67,0,1,11.0,11.0,11.0
H1,TinyStories validation,2,67,67,0,2,11.0,11.0,10.0
H1,TinyStories validation,2,67,67,1,1,13.0,13.0,13.0
H1,TinyStories validation,2,67,67,1,2,12.0,12.0,7.0
H1,TinyStories validation,2,67,67,2,1,12.0,12.0,12.0
H1,TinyStories validation,2,67,67,2,2,12.0,12.0,8.0
H1,TinyStories validation,2,67,67,3,1,13.0,13.0,13.0
H1,TinyStories validation,2,67,67,3,2,13.0,13.0,7.0
H1,TinyStories validation,2,68,68,0,1,13.0,13.0,12.0
H1,TinyStories validation,2,68,68,0,2,13.0,12.0,8.0
H1,TinyStories validation,2,68,68,1,1,12.0,12.0,12.0
H1,TinyStories validation,2,68,68,1,2,11.0,11.0,9.0
H1,TinyStories validation,2,68,68,2,1,12.0,12.0,12.0
H1,TinyStories validation,2,68,68,2,2,11.0,11.0,9.0
H1,TinyStories validation,2,68,68,3,1,12.0,12.0,12.0
H1,TinyStories validation,2,68,68,3,2,12.0,12.0,9.0
H1,TinyStories validation,2,69,69,0,1,11.0,11.0,11.0
H1,TinyStories validation,2,69,69,0,2,11.0,11.0,10.0
H1,TinyStories validation,2,69,69,1,1,11.0,11.0,11.0
H1,TinyStories validation,2,69,69,1,2,11.0,11.0,10.0
H1,TinyStories validation,2,69,69,2,1,12.0,12.0,12.0
H1,TinyStories validation,2,69,69,2,2,12.0,12.0,9.0
H1,TinyStories validation,2,69,69,3,1,12.0,12.0,12.0
H1,TinyStories validation,2,69,69,3,2,12.0,12.0,9.0
H1,TinyStories validation,2,70,70,0,1,11.0,11.0,11.0
H1,TinyStories validation,2,70,70,0,2,11.0,11.0,11.0
H1,TinyStories validation,2,70,70,1,1,12.0,12.0,12.0
H1,TinyStories validation,2,70,70,1,2,12.0,12.0,9.0
H1,TinyStories validation,2,70,70,2,1,14.0,14.0,14.0
H1,TinyStories validation,2,70,70,2,2,13.0,13.0,5.0
H1,TinyStories validation,2,70,70,3,1,11.0,11.0,11.0
H1,TinyStories validation,2,70,70,3,2,11.0,11.0,10.0
H1,TinyStories validation,2,71,71,0,1,11.0,11.0,11.0
H1,TinyStories validation,2,71,71,0,2,11.0,11.0,10.0
H1,TinyStories validation,2,71,71,1,1,11.0,11.0,11.0
H1,TinyStories validation,2,71,71,1,2,11.0,11.0,10.0
H1,TinyStories validation,2,71,71,2,1,12.0,12.0,12.0
H1,TinyStories validation,2,71,71,2,2,12.0,12.0,9.0
H1,TinyStories validation,2,71,71,3,1,12.0,12.0,12.0
H1,TinyStories validation,2,71,71,3,2,12.0,12.0,9.0
H1,TinyStories validation,2,72,72,0,1,12.0,12.0,12.0
H1,TinyStories validation,2,72,72,0,2,12.0,12.0,9.0
H1,TinyStories validation,2,72,72,1,1,11.0,11.0,11.0
H1,TinyStories validation,2,72,72,1,2,11.0,11.0,10.0
H1,TinyStories validation,2,72,72,2,1,12.0,12.0,12.0
H1,TinyStories validation,2,72,72,2,2,11.0,11.0,9.0
H1,TinyStories validation,2,72,72,3,1,12.0,12.0,12.0
H1,TinyStories validation,2,72,72,3,2,11.0,11.0,9.0
H1,TinyStories validation,2,73,73,0,1,11.0,11.0,11.0
H1,TinyStories validation,2,73,73,0,2,11.0,11.0,10.0
H1,TinyStories validation,2,73,73,1,1,12.0,12.0,12.0
H1,TinyStories validation,2,73,73,1,2,11.0,11.0,9.0
H1,TinyStories validation,2,73,73,2,1,12.0,12.0,12.0
H1,TinyStories validation,2,73,73,2,2,12.0,12.0,8.0
H1,TinyStories validation,2,73,73,3,1,12.0,12.0,12.0
H1,TinyStories validation,2,73,73,3,2,11.0,11.0,9.0
H1,TinyStories validation,2,74,74,0,1,12.0,12.0,12.0
H1,TinyStories validation,2,74,74,0,2,12.0,12.0,9.0
H1,TinyStories validation,2,74,74,1,1,13.0,13.0,13.0
H1,TinyStories validation,2,74,74,1,2,13.0,13.0,7.0
H1,TinyStories validation,2,74,74,2,1,12.0,12.0,12.0
H1,TinyStories validation,2,74,74,2,2,11.0,11.0,9.0
H1,TinyStories validation,2,74,74,3,1,11.0,11.0,11.0
H1,TinyStories validation,2,74,74,3,2,11.0,11.0,10.0
H1,TinyStories validation,2,75,75,0,1,12.0,12.0,12.0
H1,TinyStories validation,2,75,75,0,2,12.0,12.0,8.0
H1,TinyStories validation,2,75,75,1,1,11.0,11.0,11.0
H1,TinyStories validation,2,75,75,1,2,11.0,11.0,10.0
H1,TinyStories validation,2,75,75,2,1,11.0,11.0,11.0
H1,TinyStories validation,2,75,75,2,2,11.0,11.0,10.0
H1,TinyStories validation,2,75,75,3,1,13.0,13.0,13.0
H1,TinyStories validation,2,75,75,3,2,12.0,12.0,7.0
H1,TinyStories validation,2,76,76,0,1,11.0,11.0,11.0
H1,TinyStories validation,2,76,76,0,2,11.0,11.0,11.0
H1,TinyStories validation,2,76,76,1,1,12.0,12.0,12.0
H1,TinyStories validation,2,76,76,1,2,12.0,12.0,8.0
H1,TinyStories validation,2,76,76,2,1,12.0,12.0,12.0
H1,TinyStories validation,2,76,76,2,2,11.0,11.0,9.0
H1,TinyStories validation,2,76,76,3,1,13.0,13.0,12.0
H1,TinyStories validation,2,76,76,3,2,13.0,12.0,8.0
H1,TinyStories validation,2,77,77,0,1,11.0,11.0,11.0
H1,TinyStories validation,2,77,77,0,2,11.0,11.0,10.0
H1,TinyStories validation,2,77,77,1,1,11.0,11.0,11.0
H1,TinyStories validation,2,77,77,1,2,11.0,11.0,10.0
H1,TinyStories validation,2,77,77,2,1,11.0,11.0,11.0
H1,TinyStories validation,2,77,77,2,2,11.0,11.0,10.0
H1,TinyStories validation,2,77,77,3,1,12.0,12.0,12.0
H1,TinyStories validation,2,77,77,3,2,12.0,12.0,8.0
H1,TinyStories validation,2,78,78,0,1,12.0,12.0,12.0
H1,TinyStories validation,2,78,78,0,2,11.0,11.0,9.0
H1,TinyStories validation,2,78,78,1,1,12.0,12.0,12.0
H1,TinyStories validation,2,78,78,1,2,12.0,12.0,8.0
H1,TinyStories validation,2,78,78,2,1,12.0,12.0,12.0
H1,TinyStories validation,2,78,78,2,2,12.0,12.0,9.0
H1,TinyStories validation,2,78,78,3,1,12.0,12.0,12.0
H1,TinyStories validation,2,78,78,3,2,11.0,11.0,9.0
H1,TinyStories validation,2,79,79,0,1,11.0,11.0,11.0
H1,TinyStories validation,2,79,79,0,2,11.0,11.0,10.0
H1,TinyStories validation,2,79,79,1,1,12.0,12.0,12.0
H1,TinyStories validation,2,79,79,1,2,12.0,12.0,9.0
H1,TinyStories validation,2,79,79,2,1,11.0,11.0,11.0
H1,TinyStories validation,2,79,79,2,2,11.0,11.0,10.0
H1,TinyStories validation,2,79,79,3,1,12.0,12.0,12.0
H1,TinyStories validation,2,79,79,3,2,12.0,12.0,8.0
H1,TinyStories validation,2,80,80,0,1,13.0,13.0,12.0
H1,TinyStories validation,2,80,80,0,2,13.0,12.0,8.0
H1,TinyStories validation,2,80,80,1,1,11.0,11.0,11.0
H1,TinyStories validation,2,80,80,1,2,11.0,11.0,11.0
H1,TinyStories validation,2,80,80,2,1,12.0,12.0,12.0
H1,TinyStories validation,2,80,80,2,2,12.0,12.0,9.0
H1,TinyStories validation,2,80,80,3,1,12.0,12.0,12.0
H1,TinyStories validation,2,80,80,3,2,12.0,12.0,8.0
H1,TinyStories validation,2,81,81,0,1,12.0,12.0,12.0
H1,TinyStories validation,2,81,81,0,2,11.0,11.0,9.0
H1,TinyStories validation,2,81,81,1,1,12.0,12.0,12.0
H1,TinyStories validation,2,81,81,1,2,12.0,12.0,9.0
H1,TinyStories validation,2,81,81,2,1,12.0,12.0,12.0
H1,TinyStories validation,2,81,81,2,2,12.0,12.0,8.0
H1,TinyStories validation,2,81,81,3,1,12.0,12.0,12.0
H1,TinyStories validation,2,81,81,3,2,11.0,11.0,9.0
H1,TinyStories validation,2,82,82,0,1,12.0,12.0,12.0
H1,TinyStories validation,2,82,82,0,2,11.0,11.0,9.0
H1,TinyStories validation,2,82,82,1,1,12.0,12.0,12.0
H1,TinyStories validation,2,82,82,1,2,11.0,11.0,9.0
H1,TinyStories validation,2,82,82,2,1,11.0,11.0,11.0
H1,TinyStories validation,2,82,82,2,2,11.0,11.0,10.0
H1,TinyStories validation,2,82,82,3,1,12.0,12.0,12.0
H1,TinyStories validation,2,82,82,3,2,12.0,12.0,9.0
H1,TinyStories validation,2,83,83,0,1,13.0,13.0,12.0
H1,TinyStories validation,2,83,83,0,2,13.0,12.0,8.0
H1,TinyStories validation,2,83,83,1,1,13.0,13.0,13.0
H1,TinyStories validation,2,83,83,1,2,12.0,12.0,7.0
H1,TinyStories validation,2,83,83,2,1,12.0,12.0,12.0
H1,TinyStories validation,2,83,83,2,2,12.0,12.0,8.0
H1,TinyStories validation,2,83,83,3,1,12.0,12.0,12.0
H1,TinyStories validation,2,83,83,3,2,11.0,11.0,9.0
H1,TinyStories validation,2,84,84,0,1,13.0,13.0,13.0
H1,TinyStories validation,2,84,84,0,2,13.0,13.0,7.0
H1,TinyStories validation,2,84,84,1,1,12.0,12.0,12.0
H1,TinyStories validation,2,84,84,1,2,11.0,11.0,9.0
H1,TinyStories validation,2,84,84,2,1,12.0,12.0,12.0
H1,TinyStories validation,2,84,84,2,2,11.0,11.0,9.0
H1,TinyStories validation,2,84,84,3,1,13.0,13.0,13.0
H1,TinyStories validation,2,84,84,3,2,13.0,13.0,6.0
H1,TinyStories validation,2,85,85,0,1,12.0,12.0,12.0
H1,TinyStories validation,2,85,85,0,2,11.0,11.0,9.0
H1,TinyStories validation,2,85,85,1,1,12.0,12.0,12.0
H1,TinyStories validation,2,85,85,1,2,11.0,11.0,9.0
H1,TinyStories validation,2,85,85,2,1,12.0,12.0,12.0
H1,TinyStories validation,2,85,85,2,2,11.0,11.0,9.0
H1,TinyStories validation,2,85,85,3,1,12.0,12.0,12.0
H1,TinyStories validation,2,85,85,3,2,12.0,12.0,9.0
H1,TinyStories validation,2,86,86,0,1,12.0,12.0,12.0
H1,TinyStories validation,2,86,86,0,2,12.0,12.0,9.0
H1,TinyStories validation,2,86,86,1,1,12.0,12.0,12.0
H1,TinyStories validation,2,86,86,1,2,11.0,11.0,9.0
H1,TinyStories validation,2,86,86,2,1,12.0,12.0,12.0
H1,TinyStories validation,2,86,86,2,2,12.0,12.0,9.0
H1,TinyStories validation,2,86,86,3,1,12.0,12.0,12.0
H1,TinyStories validation,2,86,86,3,2,11.0,11.0,9.0
H1,TinyStories validation,2,87,87,0,1,12.0,12.0,12.0
H1,TinyStories validation,2,87,87,0,2,11.0,11.0,9.0
H1,TinyStories validation,2,87,87,1,1,12.0,12.0,12.0
H1,TinyStories validation,2,87,87,1,2,12.0,12.0,9.0
H1,TinyStories validation,2,87,87,2,1,11.0,11.0,11.0
H1,TinyStories validation,2,87,87,2,2,11.0,11.0,10.0
H1,TinyStories validation,2,87,87,3,1,12.0,12.0,12.0
H1,TinyStories validation,2,87,87,3,2,11.0,11.0,9.0
H1,TinyStories validation,2,88,88,0,1,13.0,13.0,13.0
H1,TinyStories validation,2,88,88,0,2,13.0,13.0,7.0
H1,TinyStories validation,2,88,88,1,1,12.0,12.0,12.0
H1,TinyStories validation,2,88,88,1,2,12.0,12.0,8.0
H1,TinyStories validation,2,88,88,2,1,11.0,11.0,11.0
H1,TinyStories validation,2,88,88,2,2,11.0,11.0,11.0
H1,TinyStories validation,2,88,88,3,1,11.0,11.0,11.0
H1,TinyStories validation,2,88,88,3,2,11.0,11.0,10.0
H1,TinyStories validation,2,89,89,0,1,13.0,13.0,12.0
H1,TinyStories validation,2,89,89,0,2,12.0,11.0,8.0
H1,TinyStories validation,2,89,89,1,1,13.0,13.0,13.0
H1,TinyStories validation,2,89,89,1,2,12.0,12.0,7.0
H1,TinyStories validation,2,89,89,2,1,13.0,13.0,13.0
H1,TinyStories validation,2,89,89,2,2,12.0,12.0,7.0
H1,TinyStories validation,2,89,89,3,1,12.0,12.0,12.0
H1,TinyStories validation,2,89,89,3,2,12.0,12.0,9.0
H1,TinyStories validation,2,90,90,0,1,11.0,11.0,11.0
H1,TinyStories validation,2,90,90,0,2,11.0,11.0,10.0
H1,TinyStories validation,2,90,90,1,1,11.0,11.0,11.0
H1,TinyStories validation,2,90,90,1,2,11.0,11.0,10.0
H1,TinyStories validation,2,90,90,2,1,12.0,12.0,12.0
H1,TinyStories validation,2,90,90,2,2,11.0,11.0,9.0
H1,TinyStories validation,2,90,90,3,1,12.0,12.0,12.0
H1,TinyStories validation,2,90,90,3,2,12.0,12.0,8.0
H1,TinyStories validation,2,91,91,0,1,12.0,12.0,12.0
H1,TinyStories validation,2,91,91,0,2,12.0,12.0,9.0
H1,TinyStories validation,2,91,91,1,1,12.0,12.0,12.0
H1,TinyStories validation,2,91,91,1,2,12.0,12.0,9.0
H1,TinyStories validation,2,91,91,2,1,11.0,11.0,11.0
H1,TinyStories validation,2,91,91,2,2,11.0,11.0,10.0
H1,TinyStories validation,2,91,91,3,1,12.0,12.0,12.0
H1,TinyStories validation,2,91,91,3,2,12.0,12.0,8.0
H1,TinyStories validation,2,92,92,0,1,12.0,12.0,12.0
H1,TinyStories validation,2,92,92,0,2,12.0,12.0,8.0
H1,TinyStories validation,2,92,92,1,1,11.0,11.0,11.0
H1,TinyStories validation,2,92,92,1,2,11.0,11.0,10.0
H1,TinyStories validation,2,92,92,2,1,12.0,12.0,12.0
H1,TinyStories validation,2,92,92,2,2,12.0,12.0,8.0
H1,TinyStories validation,2,92,92,3,1,11.0,11.0,11.0
H1,TinyStories validation,2,92,92,3,2,11.0,11.0,10.0
H1,TinyStories validation,2,93,93,0,1,12.0,12.0,12.0
H1,TinyStories validation,2,93,93,0,2,11.0,11.0,9.0
H1,TinyStories validation,2,93,93,1,1,12.0,12.0,12.0
H1,TinyStories validation,2,93,93,1,2,11.0,11.0,9.0
H1,TinyStories validation,2,93,93,2,1,12.0,12.0,12.0
H1,TinyStories validation,2,93,93,2,2,11.0,11.0,9.0
H1,TinyStories validation,2,93,93,3,1,13.0,13.0,12.0
H1,TinyStories validation,2,93,93,3,2,12.0,11.0,8.0
H1,TinyStories validation,2,94,94,0,1,12.0,12.0,12.0
H1,TinyStories validation,2,94,94,0,2,12.0,12.0,8.0
H1,TinyStories validation,2,94,94,1,1,12.0,12.0,12.0
H1,TinyStories validation,2,94,94,1,2,11.0,11.0,9.0
H1,TinyStories validation,2,94,94,2,1,11.0,11.0,11.0
H1,TinyStories validation,2,94,94,2,2,11.0,11.0,11.0
H1,TinyStories validation,2,94,94,3,1,12.0,12.0,12.0
H1,TinyStories validation,2,94,94,3,2,12.0,12.0,8.0
H1,TinyStories validation,2,95,95,0,1,11.0,11.0,11.0
H1,TinyStories validation,2,95,95,0,2,11.0,11.0,10.0
H1,TinyStories validation,2,95,95,1,1,11.0,11.0,11.0
H1,TinyStories validation,2,95,95,1,2,11.0,11.0,11.0
H1,TinyStories validation,2,95,95,2,1,12.0,12.0,12.0
H1,TinyStories validation,2,95,95,2,2,12.0,12.0,9.0
H1,TinyStories validation,2,95,95,3,1,11.0,11.0,11.0
H1,TinyStories validation,2,95,95,3,2,11.0,11.0,10.0
H1,TinyStories validation,2,96,96,0,1,13.0,13.0,13.0
H1,TinyStories validation,2,96,96,0,2,12.0,12.0,7.0
H1,TinyStories validation,2,96,96,1,1,11.0,11.0,11.0
H1,TinyStories validation,2,96,96,1,2,11.0,11.0,10.0
H1,TinyStories validation,2,96,96,2,1,12.0,12.0,12.0
H1,TinyStories validation,2,96,96,2,2,12.0,12.0,8.0
H1,TinyStories validation,2,96,96,3,1,12.0,12.0,12.0
H1,TinyStories validation,2,96,96,3,2,11.0,11.0,9.0
H1,TinyStories validation,2,97,97,0,1,11.0,11.0,11.0
H1,TinyStories validation,2,97,97,0,2,11.0,11.0,10.0
H1,TinyStories validation,2,97,97,1,1,11.0,11.0,11.0
H1,TinyStories validation,2,97,97,1,2,11.0,11.0,11.0
H1,TinyStories validation,2,97,97,2,1,12.0,12.0,12.0
H1,TinyStories validation,2,97,97,2,2,11.0,11.0,9.0
H1,TinyStories validation,2,97,97,3,1,12.0,12.0,12.0
H1,TinyStories validation,2,97,97,3,2,12.0,12.0,8.0
H1,TinyStories validation,2,98,98,0,1,12.0,12.0,12.0
H1,TinyStories validation,2,98,98,0,2,12.0,12.0,9.0
H1,TinyStories validation,2,98,98,1,1,13.0,13.0,13.0
H1,TinyStories validation,2,98,98,1,2,13.0,13.0,7.0
H1,TinyStories validation,2,98,98,2,1,12.0,12.0,12.0
H1,TinyStories validation,2,98,98,2,2,12.0,12.0,9.0
H1,TinyStories validation,2,98,98,3,1,12.0,12.0,12.0
H1,TinyStories validation,2,98,98,3,2,11.0,11.0,9.0
H1,TinyStories validation,2,99,99,0,1,11.0,11.0,11.0
H1,TinyStories validation,2,99,99,0,2,11.0,11.0,10.0
H1,TinyStories validation,2,99,99,1,1,12.0,12.0,12.0
H1,TinyStories validation,2,99,99,1,2,12.0,12.0,8.0
H1,TinyStories validation,2,99,99,2,1,12.0,12.0,12.0
H1,TinyStories validation,2,99,99,2,2,12.0,12.0,9.0
H1,TinyStories validation,2,99,99,3,1,12.0,12.0,12.0
H1,TinyStories validation,2,99,99,3,2,11.0,11.0,9.0
H1,TinyStories validation,2,100,100,0,1,12.0,12.0,12.0
H1,TinyStories validation,2,100,100,0,2,11.0,11.0,9.0
H1,TinyStories validation,2,100,100,1,1,12.0,12.0,12.0
H1,TinyStories validation,2,100,100,1,2,12.0,12.0,8.0
H1,TinyStories validation,2,100,100,2,1,12.0,12.0,12.0
H1,TinyStories validation,2,100,100,2,2,11.0,11.0,9.0
H1,TinyStories validation,2,100,100,3,1,12.0,12.0,12.0
H1,TinyStories validation,2,100,100,3,2,11.0,11.0,9.0
H1,TinyStories validation,2,101,101,0,1,11.0,11.0,11.0
H1,TinyStories validation,2,101,101,0,2,11.0,11.0,10.0
H1,TinyStories validation,2,101,101,1,1,12.0,12.0,12.0
H1,TinyStories validation,2,101,101,1,2,12.0,12.0,9.0
H1,TinyStories validation,2,101,101,2,1,11.0,11.0,11.0
H1,TinyStories validation,2,101,101,2,2,11.0,11.0,10.0
H1,TinyStories validation,2,101,101,3,1,13.0,13.0,12.0
H1,TinyStories validation,2,101,101,3,2,13.0,12.0,8.0
H1,TinyStories validation,2,102,102,0,1,13.0,13.0,13.0
H1,TinyStories validation,2,102,102,0,2,12.0,12.0,7.0
H1,TinyStories validation,2,102,102,1,1,12.0,12.0,12.0
H1,TinyStories validation,2,102,102,1,2,11.0,11.0,9.0
H1,TinyStories validation,2,102,102,2,1,11.0,11.0,11.0
H1,TinyStories validation,2,102,102,2,2,11.0,11.0,10.0
H1,TinyStories validation,2,102,102,3,1,12.0,12.0,11.0
H1,TinyStories validation,2,102,102,3,2,11.0,10.0,10.0
H1,TinyStories validation,2,103,103,0,1,11.0,11.0,11.0
H1,TinyStories validation,2,103,103,0,2,11.0,11.0,11.0
H1,TinyStories validation,2,103,103,1,1,11.0,11.0,11.0
H1,TinyStories validation,2,103,103,1,2,11.0,11.0,10.0
H1,TinyStories validation,2,103,103,2,1,12.0,12.0,12.0
H1,TinyStories validation,2,103,103,2,2,12.0,12.0,8.0
H1,TinyStories validation,2,103,103,3,1,12.0,12.0,12.0
H1,TinyStories validation,2,103,103,3,2,11.0,11.0,9.0
H1,TinyStories validation,2,104,104,0,1,12.0,12.0,12.0
H1,TinyStories validation,2,104,104,0,2,11.0,11.0,9.0
H1,TinyStories validation,2,104,104,1,1,12.0,12.0,12.0
H1,TinyStories validation,2,104,104,1,2,11.0,11.0,9.0
H1,TinyStories validation,2,104,104,2,1,11.0,11.0,11.0
H1,TinyStories validation,2,104,104,2,2,11.0,11.0,10.0
