domain,gamma,cluster_id,prompts_in_cluster,accepted_prefix_improvement,accepted_beyond_first_improvement,acceptance_rate_improvement,emitted_tokens_improvement,verification_round_reduction
WikiText-103 test OOD,4,26,2,0.10520833333333324,0.09270833333333336,0.05024915617588031,0.07777777777777761,0.78125
WikiText-103 test OOD,4,27,3,-0.18049242424242418,-0.17215909090909096,-0.04393533870482896,-0.19461279461279454,-2.0833333333333335
WikiText-103 test OOD,4,30,2,-0.1892361111111111,-0.1892361111111111,-0.039202899790184285,-0.20606060606060617,-2.34375
WikiText-103 test OOD,4,31,2,0.03333333333333338,0.04722222222222219,0.0045040801492414115,0.0444444444444444,0.390625
WikiText-103 test OOD,4,32,3,0.17060185185185192,0.1613425925925926,0.05761510619807484,0.17575757575757586,1.5625
WikiText-103 test OOD,4,33,2,-0.253125,-0.25659722222222225,-0.09858368152547677,-0.25252525252525254,-2.734375
WikiText-103 test OOD,4,34,2,0.004563492063492103,0.01706349206349206,0.013853342570561589,-0.02251082251082248,-0.78125
WikiText-103 test OOD,4,35,2,0.14756944444444442,0.14756944444444445,0.061333359675750994,0.14444444444444438,1.171875
WikiText-103 test OOD,4,36,2,0.3255997474747474,0.3255997474747475,0.12018406043190524,0.3060606060606059,2.734375
WikiText-103 test OOD,4,37,2,-0.05179924242424233,-0.051799242424242456,-0.024541294234182158,-0.01717171717171717,-0.390625
WikiText-103 test OOD,4,38,2,0.00694444444444442,0.0069444444444444475,-0.012410537710387783,0.008080808080808022,0.0
WikiText-103 test OOD,4,39,3,0.06405677655677657,0.050167887667887635,0.013845288690916462,0.10723350723350729,1.0416666666666667
WikiText-103 test OOD,4,40,2,-0.24459776334776345,-0.24459776334776334,-0.0744100345515112,-0.2572871572871573,-1.953125
WikiText-103 test OOD,4,41,2,-0.09687499999999993,-0.084375,-0.020796132043225814,-0.06666666666666671,-0.78125
WikiText-103 test OOD,4,42,2,-0.11240530303030294,-0.11240530303030308,-0.05080572091607905,-0.09797979797979794,-1.171875
WikiText-103 test OOD,4,43,2,-0.11136363636363644,-0.09747474747474746,-0.030816298338787088,-0.13636363636363635,-1.171875
WikiText-103 test OOD,4,44,2,-0.047074106449106395,-0.04593774281274279,-0.028121415621415638,-0.03597513597513602,0.0
WikiText-103 test OOD,4,45,2,0.09365530303030306,0.09365530303030302,0.020703965518176368,0.09191919191919196,0.78125
WikiText-103 test OOD,4,46,3,0.10730866355866354,0.10730866355866353,0.0069445633062211925,0.1256669256669256,0.78125
WikiText-103 test OOD,4,47,2,-0.01354166666666673,0.01032196969696969,0.009511433083177943,-0.02525252525252525,0.0
WikiText-103 test OOD,4,48,2,-0.0457386363636364,-0.045738636363636356,-0.022306611774722408,-0.07272727272727275,-0.78125
WikiText-103 test OOD,4,49,2,-0.04374999999999998,-0.029861111111111116,-0.01844906033474105,-0.05555555555555558,-0.390625
WikiText-103 test OOD,4,50,2,0.010416666666666685,0.010416666666666657,0.013211286980370787,0.02222222222222231,0.390625
WikiText-103 test OOD,4,51,2,-0.14082410644910634,-0.15332410644910646,-0.04593407358024292,-0.1175602175602175,-1.5625
WikiText-103 test OOD,4,52,3,-0.34269133644133637,-0.3343580031080031,-0.12933537897775121,-0.3261849261849263,-3.6458333333333335
WikiText-103 test OOD,4,53,2,-0.08055555555555549,-0.06805555555555556,-0.011882359339255903,-0.07777777777777761,-0.78125
WikiText-103 test OOD,4,54,2,-0.17083333333333323,-0.18333333333333335,-0.07130453870287076,-0.14141414141414144,-1.5625
WikiText-103 test OOD,4,55,2,0.08749999999999988,0.08750000000000004,0.02957375026201497,0.058585858585858464,0.390625
WikiText-103 test OOD,4,56,2,-0.3348169191919192,-0.3348169191919192,-0.10558358493564277,-0.37777777777777777,-3.515625
WikiText-103 test OOD,4,57,1,-0.10525030525030543,-0.12448107448107451,-0.03853096794273264,-0.11379731379731395,0.0
WikiText-103 test OOD,4,58,2,-0.1416666666666666,-0.1416666666666667,-0.05710412617601159,-0.12525252525252517,-1.171875
WikiText-103 test OOD,4,59,2,-0.4551670551670551,-0.4438034188034188,-0.15385808741273144,-0.44584304584304574,-4.6875
WikiText-103 test OOD,4,60,3,-0.4423967236467236,-0.4264876327376328,-0.1508173811249088,-0.4379694379694379,-4.166666666666667
WikiText-103 test OOD,4,61,2,-0.32932449494949484,-0.3283775252525253,-0.10943830561895773,-0.31212121212121197,-2.734375
WikiText-103 test OOD,8,0,3,0.23042328042328045,0.22284752284752288,0.047724905124188276,0.19894179894179895,1.8229166666666667
WikiText-103 test OOD,8,1,2,0.012797619047619058,0.01279761904761903,0.00043553371813980293,0.04776334776334773,-0.390625
WikiText-103 test OOD,8,2,2,-0.45803571428571427,-0.47192460317460316,-0.07688084187524513,-0.44920634920634905,-2.34375
WikiText-103 test OOD,8,3,2,0.15818452380952383,0.15818452380952375,0.032928324767629684,0.1288600288600289,0.0
WikiText-103 test OOD,8,4,2,0.17946879509379499,0.1919687950937951,0.03695500019832082,0.15223665223665217,1.171875
WikiText-103 test OOD,8,5,2,-0.25104166666666666,-0.25104166666666666,-0.03671181958819965,-0.21919191919191916,-1.5625
WikiText-103 test OOD,8,6,3,0.3309579309579311,0.34028540903540905,0.047933824549417026,0.3490805490805489,2.0833333333333335
WikiText-103 test OOD,8,7,2,-0.15888347763347765,-0.1588834776334776,-0.019960180705197797,-0.12655122655122658,-1.171875
WikiText-103 test OOD,8,8,2,0.12411616161616162,0.13661616161616158,0.016275839185488188,0.10909090909090913,1.171875
WikiText-103 test OOD,8,9,2,-0.24319985569985575,-0.22931096681096683,-0.02774947106721408,-0.26031746031746017,-1.953125
WikiText-103 test OOD,8,10,2,-0.23919483294483293,-0.22530594405594406,-0.05744266304260469,-0.19230769230769224,-1.171875
WikiText-103 test OOD,8,11,2,-0.25664682539682543,-0.2587301587301587,-0.037662568103550495,-0.27445887445887446,-2.34375
WikiText-103 test OOD,8,12,2,0.4271291208791209,0.4271291208791209,0.05133059109764063,0.4141858141858141,1.171875
WikiText-103 test OOD,8,13,3,0.3601521164021164,0.3694113756613757,0.048844240127264994,0.34372294372294365,2.6041666666666665
WikiText-103 test OOD,8,14,1,0.5044642857142856,0.5461309523809523,0.07215699177047862,0.4949494949494948,3.125
WikiText-103 test OOD,8,15,2,-0.6496076839826839,-0.662107683982684,-0.10270789176382936,-0.6219336219336219,-5.46875
WikiText-103 test OOD,8,16,2,0.15421626984126985,0.13859126984126985,0.02187534566949032,0.13304473304473297,1.171875
WikiText-103 test OOD,8,17,2,0.2059523809523809,0.20595238095238091,0.0427501655983682,0.13795093795093794,1.5625
WikiText-103 test OOD,8,18,2,-0.47886904761904764,-0.47886904761904764,-0.08350613400811888,-0.48383838383838373,-3.515625
WikiText-103 test OOD,8,19,2,-0.10114468864468862,-0.1115613553113553,-0.012994741964161324,-0.10818070818070824,-1.5625
WikiText-103 test OOD,8,20,3,0.17447089947089944,0.17447089947089953,0.01985120415656488,0.15651755651755647,1.3020833333333333
WikiText-103 test OOD,8,21,2,-0.13824404761904763,-0.13824404761904763,-0.030512104228583758,-0.11890331890331896,-0.78125
WikiText-103 test OOD,8,22,2,-0.07539682539682546,-0.0753968253968254,-0.013581599306166536,-0.046176046176046204,0.0
WikiText-103 test OOD,8,23,2,0.31562499999999993,0.31562500000000004,0.06964668341648861,0.2666666666666666,1.5625
WikiText-103 test OOD,8,24,2,0.08883928571428579,0.08883928571428568,0.008354249837820044,0.10649350649350653,0.78125
WikiText-103 test OOD,8,25,2,0.2378968253968255,0.24926046176046177,0.032875896266601284,0.21587301587301577,1.5625
WikiText-103 test OOD,8,26,2,0.05952380952380948,0.034271284271284314,0.007782606961419837,0.09523809523809523,0.390625
WikiText-103 test OOD,8,27,3,0.2588624338624339,0.25191798941798943,0.04145855430140368,0.2602212602212602,2.0833333333333335
WikiText-103 test OOD,8,30,2,0.24122023809523818,0.2525838744588744,0.0326476676540958,0.2633477633477633,1.171875
WikiText-103 test OOD,8,31,2,-0.3678120490620491,-0.3678120490620491,-0.04487897589823016,-0.3668109668109668,-2.734375
WikiText-103 test OOD,8,32,3,0.3752284752284753,0.3752284752284752,0.050118919795838934,0.37354497354497357,2.34375
WikiText-103 test OOD,8,33,2,-0.23055555555555562,-0.20669191919191923,-0.036826279314463514,-0.2222222222222222,-1.171875
WikiText-103 test OOD,8,34,2,-0.16334325396825405,-0.17584325396825393,-0.02436519675150361,-0.16666666666666674,-1.171875
WikiText-103 test OOD,8,35,2,0.4100243506493506,0.39752435064935066,0.07736738169558147,0.37445887445887444,3.125
WikiText-103 test OOD,8,36,2,0.15942460317460316,0.15942460317460316,0.03463644706214128,0.12380952380952376,0.0
WikiText-103 test OOD,8,37,2,0.9788690476190477,0.9788690476190476,0.15303078586843552,0.9825396825396824,5.859375
WikiText-103 test OOD,8,38,2,0.9872061965811966,0.9872061965811967,0.1583273759628292,0.9842268842268841,6.640625
WikiText-103 test OOD,8,39,3,-0.25376984126984115,-0.23710317460317457,-0.03079880326754242,-0.21366041366041358,-1.5625
WikiText-103 test OOD,8,40,2,-0.11032196969696961,-0.11032196969696974,-0.022233407031885262,-0.08080808080808072,-1.171875
WikiText-103 test OOD,8,41,2,-0.2946473665223666,-0.29464736652236656,-0.05756026984459334,-0.26507936507936514,-1.5625
WikiText-103 test OOD,8,42,2,0.15104166666666669,0.15104166666666666,0.024018527309800208,0.19696969696969696,0.0
WikiText-103 test OOD,8,43,2,0.45714285714285713,0.47276785714285713,0.054592511840416365,0.48383838383838373,3.515625
WikiText-103 test OOD,8,44,2,-0.020386904761904745,-0.020386904761904745,0.014200958050590379,-0.0349206349206348,-0.78125
WikiText-103 test OOD,8,45,2,0.2959866522366523,0.28462301587301586,0.042155535052735074,0.3189033189033189,2.34375
WikiText-103 test OOD,8,46,3,0.05489417989417992,0.054894179894179905,0.006875305241546885,0.03617123617123615,0.0
WikiText-103 test OOD,8,47,2,0.9151785714285714,0.9151785714285714,0.15006176212040045,0.9158730158730157,5.859375
WikiText-103 test OOD,8,48,2,0.02688041125541124,0.02688041125541124,-0.0017424102715341214,0.057287157287157275,-0.390625
WikiText-103 test OOD,8,49,2,0.13437500000000002,0.12301136363636364,0.021923681153932444,0.09999999999999998,0.78125
WikiText-103 test OOD,8,50,2,0.32266865079365087,0.3226686507936508,0.054153697767337014,0.28427128427128423,1.171875
WikiText-103 test OOD,8,51,2,-0.7952380952380953,-0.7827380952380953,-0.11266671767608602,-0.7761904761904761,-5.46875
WikiText-103 test OOD,8,52,3,0.04655830280830281,0.046558302808302844,0.01360974778338237,0.0451474451474451,0.0
WikiText-103 test OOD,8,53,2,0.4069940476190476,0.40699404761904767,0.06473259882641477,0.43001443001442996,2.734375
WikiText-103 test OOD,8,54,2,0.09593253968253967,0.09593253968253973,0.012081952470139271,0.141125541125541,1.171875
WikiText-103 test OOD,8,55,2,0.08854166666666669,0.10104166666666664,0.011907935828840473,0.097979797979798,0.78125
WikiText-103 test OOD,8,56,2,0.10124007936507937,0.09880501443001449,0.016027919621138177,0.1106782106782106,0.390625
WikiText-103 test OOD,8,57,1,0.7270833333333334,0.7270833333333333,0.13481720161621358,0.7050505050505049,3.125
WikiText-103 test OOD,8,58,2,0.21076388888888895,0.22118055555555555,0.04042107732806975,0.18888888888888883,1.171875
WikiText-103 test OOD,8,59,2,0.3410218253968254,0.3535218253968254,0.04559353752681539,0.3795093795093795,2.34375
WikiText-103 test OOD,8,60,3,-0.42341524216524223,-0.42341524216524223,-0.050851204866168453,-0.4245014245014245,-2.6041666666666665
WikiText-103 test OOD,8,61,2,-0.7240169552669553,-0.7240169552669553,-0.12516778291581068,-0.6855699855699854,-5.078125
