domain,gamma,prompt_index,cluster_id,trial_index,trial_seed,acceptance_rate_pos2plus_H1,mean_accepted_prefix_H1,mean_accepted_beyond_first_H1,emitted_tokens_per_round_H1,rounds_per_100_tokens_H1,verification_rounds_H1,position_1_survival_H1,decode_seconds_H1,acceptance_rate_pos2plus_H8,mean_accepted_prefix_H8,mean_accepted_beyond_first_H8,emitted_tokens_per_round_H8,rounds_per_100_tokens_H8,verification_rounds_H8,position_1_survival_H8,decode_seconds_H8,accepted_prefix_improvement,accepted_beyond_first_improvement,acceptance_rate_improvement,emitted_tokens_improvement,verification_round_reduction
WikiText-103 test OOD,2,30,13,2,10230062,0.8181818181818182,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.1099772950001352,0.8181818181818182,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.10886505000053148,0.0,0.0,0.0,0.0,0.0
WikiText-103 test OOD,2,30,13,3,10330062,0.75,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.1088642759996219,0.6666666666666666,1.6666666666666667,0.6666666666666666,2.6666666666666665,37.5,12.0,1.0,0.11395390699999552,-0.08333333333333326,-0.08333333333333337,-0.08333333333333337,0.0,0.0
WikiText-103 test OOD,2,31,14,0,10031062,0.8181818181818182,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.10847038199972303,0.8181818181818182,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.11152853600015078,0.0,0.0,0.0,0.0,0.0
WikiText-103 test OOD,2,31,14,1,10131062,0.42857142857142855,1.3571428571428572,0.42857142857142855,2.2857142857142856,43.75,14.0,0.9285714285714286,0.12719803300024068,0.5384615384615384,1.5384615384615385,0.5384615384615384,2.4615384615384617,40.625,13.0,1.0,0.12002550199940742,0.18131868131868134,0.10989010989010989,0.10989010989010989,0.1758241758241761,3.125
WikiText-103 test OOD,2,31,14,2,10231062,0.6666666666666666,1.6666666666666667,0.6666666666666666,2.6666666666666665,37.5,12.0,1.0,0.1093959840000025,0.75,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.11042532299961749,0.08333333333333326,0.08333333333333337,0.08333333333333337,0.0,0.0
WikiText-103 test OOD,2,31,14,3,10331062,0.8181818181818182,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.10883817499961879,0.8181818181818182,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.11120928800028196,0.0,0.0,0.0,0.0,0.0
WikiText-103 test OOD,2,32,15,0,10032062,0.75,1.6666666666666667,0.75,2.6666666666666665,37.5,12.0,0.9166666666666666,0.10933943500003807,0.5384615384615384,1.5384615384615385,0.5384615384615384,2.4615384615384617,40.625,13.0,1.0,0.12127473600048688,-0.1282051282051282,-0.21153846153846156,-0.21153846153846156,-0.20512820512820484,-3.125
WikiText-103 test OOD,2,32,15,1,10132062,0.6666666666666666,1.6666666666666667,0.6666666666666666,2.6666666666666665,37.5,12.0,1.0,0.11042861400073889,0.5833333333333334,1.5384615384615385,0.5384615384615384,2.4615384615384617,40.625,13.0,1.0,0.12081155000032595,-0.1282051282051282,-0.1282051282051282,-0.08333333333333326,-0.20512820512820484,-3.125
WikiText-103 test OOD,2,32,15,2,10232062,0.6666666666666666,1.6666666666666667,0.6666666666666666,2.6666666666666665,37.5,12.0,1.0,0.10940997800025798,0.6666666666666666,1.6666666666666667,0.6666666666666666,2.6666666666666665,37.5,12.0,1.0,0.11027378299968404,0.0,0.0,0.0,0.0,0.0
WikiText-103 test OOD,2,32,15,3,10332062,0.9090909090909091,1.9090909090909092,0.9090909090909091,2.909090909090909,34.375,11.0,1.0,0.1006235380000362,0.46153846153846156,1.4615384615384615,0.46153846153846156,2.4615384615384617,40.625,13.0,1.0,0.12104260199976125,-0.4475524475524477,-0.4475524475524475,-0.4475524475524475,-0.4475524475524475,-6.25
WikiText-103 test OOD,2,33,15,0,10033062,0.6666666666666666,1.6666666666666667,0.6666666666666666,2.6666666666666665,37.5,12.0,1.0,0.10957817599955888,0.9090909090909091,1.9090909090909092,0.9090909090909091,2.909090909090909,34.375,11.0,1.0,0.10430660800011538,0.24242424242424243,0.24242424242424243,0.24242424242424243,0.24242424242424265,3.125
WikiText-103 test OOD,2,33,15,1,10133062,0.8181818181818182,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.10824926899931597,0.38461538461538464,1.3571428571428572,0.35714285714285715,2.2857142857142856,43.75,14.0,1.0,0.1303344180005297,-0.3928571428571428,-0.39285714285714285,-0.4335664335664336,-0.38095238095238093,-6.25
WikiText-103 test OOD,2,33,15,2,10233062,0.75,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.10884490499938693,0.38461538461538464,1.3571428571428572,0.35714285714285715,2.2857142857142856,43.75,14.0,1.0,0.1288142319999679,-0.3928571428571428,-0.39285714285714285,-0.36538461538461536,-0.38095238095238093,-6.25
WikiText-103 test OOD,2,33,15,3,10333062,0.8181818181818182,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.10848254300071858,0.9090909090909091,1.9090909090909092,0.9090909090909091,2.909090909090909,34.375,11.0,1.0,0.10168208200047957,0.15909090909090917,0.15909090909090906,0.09090909090909083,0.24242424242424265,3.125
WikiText-103 test OOD,2,34,16,0,10034062,0.75,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.11140396999962832,0.5384615384615384,1.5384615384615385,0.5384615384615384,2.4615384615384617,40.625,13.0,1.0,0.12220409200017457,-0.21153846153846145,-0.21153846153846156,-0.21153846153846156,-0.20512820512820484,-3.125
WikiText-103 test OOD,2,34,16,1,10134062,0.9090909090909091,1.9090909090909092,0.9090909090909091,2.909090909090909,34.375,11.0,1.0,0.10300694199941063,0.5833333333333334,1.5384615384615385,0.5384615384615384,2.4615384615384617,40.625,13.0,1.0,0.12146762799966382,-0.3706293706293706,-0.3706293706293706,-0.3257575757575757,-0.4475524475524475,-6.25
WikiText-103 test OOD,2,34,16,2,10234062,0.6666666666666666,1.6666666666666667,0.6666666666666666,2.6666666666666665,37.5,12.0,1.0,0.11061624600006326,0.6666666666666666,1.6666666666666667,0.6666666666666666,2.6666666666666665,37.5,12.0,1.0,0.11262029299996357,0.0,0.0,0.0,0.0,0.0
WikiText-103 test OOD,2,34,16,3,10334062,0.8181818181818182,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.107810724999581,0.8181818181818182,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.11169573499955732,0.0,0.0,0.0,0.0,0.0
WikiText-103 test OOD,2,35,16,0,10035062,0.5833333333333334,1.5384615384615385,0.5384615384615384,2.4615384615384617,40.625,13.0,1.0,0.11780053500024223,0.8181818181818182,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.11290334300065297,0.21153846153846145,0.21153846153846156,0.23484848484848486,0.20512820512820484,3.125
WikiText-103 test OOD,2,35,16,1,10135062,0.5833333333333334,1.5384615384615385,0.5384615384615384,2.4615384615384617,40.625,13.0,1.0,0.11829856799977279,0.6666666666666666,1.6666666666666667,0.6666666666666666,2.6666666666666665,37.5,12.0,1.0,0.11280974599958427,0.1282051282051282,0.1282051282051282,0.08333333333333326,0.20512820512820484,3.125
WikiText-103 test OOD,2,35,16,2,10235062,0.8181818181818182,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.10828085899993312,0.5384615384615384,1.5384615384615385,0.5384615384615384,2.4615384615384617,40.625,13.0,1.0,0.12130738100040617,-0.21153846153846145,-0.21153846153846156,-0.2797202797202798,-0.20512820512820484,-3.125
WikiText-103 test OOD,2,35,16,3,10335062,0.46153846153846156,1.4615384615384615,0.46153846153846156,2.4615384615384617,40.625,13.0,1.0,0.11935627300044871,0.5384615384615384,1.5384615384615385,0.5384615384615384,2.4615384615384617,40.625,13.0,1.0,0.12071005600046192,0.0769230769230771,0.07692307692307687,0.07692307692307687,0.0,0.0
WikiText-103 test OOD,2,36,17,0,10036062,0.5833333333333334,1.5384615384615385,0.5384615384615384,2.4615384615384617,40.625,13.0,1.0,0.11734127899944724,0.5833333333333334,1.5384615384615385,0.5384615384615384,2.4615384615384617,40.625,13.0,1.0,0.12110332800057222,0.0,0.0,0.0,0.0,0.0
WikiText-103 test OOD,2,36,17,1,10136062,0.6666666666666666,1.6666666666666667,0.6666666666666666,2.6666666666666665,37.5,12.0,1.0,0.10924594100015383,0.75,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.11178791000020283,0.08333333333333326,0.08333333333333337,0.08333333333333337,0.0,0.0
WikiText-103 test OOD,2,36,17,2,10236062,0.6666666666666666,1.6666666666666667,0.6666666666666666,2.6666666666666665,37.5,12.0,1.0,0.10998841499986156,0.6666666666666666,1.6666666666666667,0.6666666666666666,2.6666666666666665,37.5,12.0,1.0,0.11291931999949156,0.0,0.0,0.0,0.0,0.0
WikiText-103 test OOD,2,36,17,3,10336062,1.0,2.0,1.0,2.909090909090909,34.375,11.0,1.0,0.10101625500010414,0.8181818181818182,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.11116995700012922,-0.25,-0.25,-0.18181818181818177,-0.24242424242424265,-3.125
WikiText-103 test OOD,2,37,17,0,10037062,0.8181818181818182,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.10859729599997081,0.2857142857142857,1.2,0.26666666666666666,2.1333333333333333,46.875,15.0,0.9333333333333333,0.13869994299966493,-0.55,-0.48333333333333334,-0.5324675324675325,-0.5333333333333332,-9.375
WikiText-103 test OOD,2,37,17,1,10137062,0.6666666666666666,1.6666666666666667,0.6666666666666666,2.6666666666666665,37.5,12.0,1.0,0.10982747100024426,0.9090909090909091,1.9090909090909092,0.9090909090909091,2.909090909090909,34.375,11.0,1.0,0.10259470799974224,0.24242424242424243,0.24242424242424243,0.24242424242424243,0.24242424242424265,3.125
WikiText-103 test OOD,2,37,17,2,10237062,0.8181818181818182,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.10947728500013909,0.6666666666666666,1.6666666666666667,0.6666666666666666,2.6666666666666665,37.5,12.0,1.0,0.11101915500057657,-0.08333333333333326,-0.08333333333333337,-0.1515151515151516,0.0,0.0
WikiText-103 test OOD,2,37,17,3,10337062,0.5833333333333334,1.5384615384615385,0.5384615384615384,2.4615384615384617,40.625,13.0,1.0,0.11777339299987943,0.5833333333333334,1.5384615384615385,0.5384615384615384,2.4615384615384617,40.625,13.0,1.0,0.11972675200013327,0.0,0.0,0.0,0.0,0.0
WikiText-103 test OOD,2,38,18,0,10038062,0.8181818181818182,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.10856173899992427,0.8181818181818182,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.11061041700031637,0.0,0.0,0.0,0.0,0.0
WikiText-103 test OOD,2,38,18,1,10138062,0.6666666666666666,1.6666666666666667,0.6666666666666666,2.6666666666666665,37.5,12.0,1.0,0.11027119400023366,0.75,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.1116789300003802,0.08333333333333326,0.08333333333333337,0.08333333333333337,0.0,0.0
WikiText-103 test OOD,2,38,18,2,10238062,0.6666666666666666,1.6666666666666667,0.6666666666666666,2.6666666666666665,37.5,12.0,1.0,0.11050218799937284,0.6666666666666666,1.6666666666666667,0.6666666666666666,2.6666666666666665,37.5,12.0,1.0,0.11181545100043877,0.0,0.0,0.0,0.0,0.0
WikiText-103 test OOD,2,38,18,3,10338062,0.9090909090909091,1.9090909090909092,0.9090909090909091,2.909090909090909,34.375,11.0,1.0,0.10111028000028455,0.6666666666666666,1.6666666666666667,0.6666666666666666,2.6666666666666665,37.5,12.0,1.0,0.11048116300025868,-0.24242424242424243,-0.24242424242424243,-0.24242424242424243,-0.24242424242424265,-3.125
WikiText-103 test OOD,2,39,18,0,10039062,0.6666666666666666,1.6666666666666667,0.6666666666666666,2.6666666666666665,37.5,12.0,1.0,0.11115694100044493,0.5833333333333334,1.5384615384615385,0.5384615384615384,2.4615384615384617,40.625,13.0,1.0,0.11835927399988577,-0.1282051282051282,-0.1282051282051282,-0.08333333333333326,-0.20512820512820484,-3.125
WikiText-103 test OOD,2,39,18,1,10139062,0.6666666666666666,1.6666666666666667,0.6666666666666666,2.6666666666666665,37.5,12.0,1.0,0.11251761899984558,0.75,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.11086880999937421,0.08333333333333326,0.08333333333333337,0.08333333333333337,0.0,0.0
WikiText-103 test OOD,2,39,18,2,10239062,0.6666666666666666,1.6666666666666667,0.6666666666666666,2.6666666666666665,37.5,12.0,1.0,0.11282291799943778,0.6666666666666666,1.6666666666666667,0.6666666666666666,2.6666666666666665,37.5,12.0,1.0,0.11199337099969853,0.0,0.0,0.0,0.0,0.0
WikiText-103 test OOD,2,39,18,3,10339062,0.75,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.11049799400007032,0.75,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.11344082699997671,0.0,0.0,0.0,0.0,0.0
WikiText-103 test OOD,2,40,19,0,10040062,0.9090909090909091,1.9090909090909092,0.9090909090909091,2.909090909090909,34.375,11.0,1.0,0.10170451500016497,0.75,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.11414970999976504,-0.15909090909090917,-0.15909090909090906,-0.15909090909090906,-0.24242424242424265,-3.125
WikiText-103 test OOD,2,40,19,1,10140062,0.9090909090909091,1.9090909090909092,0.9090909090909091,2.909090909090909,34.375,11.0,1.0,0.10083321800084377,0.8181818181818182,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.10903113000040321,-0.15909090909090917,-0.15909090909090906,-0.09090909090909083,-0.24242424242424265,-3.125
WikiText-103 test OOD,2,40,19,2,10240062,0.75,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.10979030100043019,0.5833333333333334,1.5384615384615385,0.5384615384615384,2.4615384615384617,40.625,13.0,1.0,0.11749834999955056,-0.21153846153846145,-0.21153846153846156,-0.16666666666666663,-0.20512820512820484,-3.125
WikiText-103 test OOD,2,40,19,3,10340062,0.6666666666666666,1.6666666666666667,0.6666666666666666,2.6666666666666665,37.5,12.0,1.0,0.11020624499997211,1.0,2.0,1.0,2.909090909090909,34.375,11.0,1.0,0.1010110839997651,0.33333333333333326,0.33333333333333337,0.33333333333333337,0.24242424242424265,3.125
WikiText-103 test OOD,2,41,19,0,10041062,0.5833333333333334,1.5384615384615385,0.5384615384615384,2.4615384615384617,40.625,13.0,1.0,0.11956956199992419,0.21428571428571427,1.2,0.2,2.1333333333333333,46.875,15.0,1.0,0.13984816599986516,-0.3384615384615386,-0.3384615384615384,-0.36904761904761907,-0.32820512820512837,-6.25
WikiText-103 test OOD,2,41,19,1,10141062,1.0,2.0,1.0,2.909090909090909,34.375,11.0,1.0,0.10031265299949155,0.5833333333333334,1.5384615384615385,0.5384615384615384,2.4615384615384617,40.625,13.0,1.0,0.11805011899923556,-0.46153846153846145,-0.46153846153846156,-0.41666666666666663,-0.4475524475524475,-6.25
WikiText-103 test OOD,2,41,19,2,10241062,0.6666666666666666,1.6666666666666667,0.6666666666666666,2.6666666666666665,37.5,12.0,1.0,0.1101066119999814,0.6666666666666666,1.6666666666666667,0.6666666666666666,2.6666666666666665,37.5,12.0,1.0,0.11084385100002692,0.0,0.0,0.0,0.0,0.0
WikiText-103 test OOD,2,41,19,3,10341062,0.5833333333333334,1.5384615384615385,0.5384615384615384,2.4615384615384617,40.625,13.0,1.0,0.1183520699996734,0.46153846153846156,1.4615384615384615,0.46153846153846156,2.4615384615384617,40.625,13.0,1.0,0.12125177800044185,-0.0769230769230771,-0.07692307692307687,-0.1217948717948718,0.0,0.0
WikiText-103 test OOD,2,42,20,0,10042062,0.5384615384615384,1.5384615384615385,0.5384615384615384,2.4615384615384617,40.625,13.0,1.0,0.12002463299995725,0.6666666666666666,1.6666666666666667,0.6666666666666666,2.6666666666666665,37.5,12.0,1.0,0.11107970499961084,0.1282051282051282,0.1282051282051282,0.1282051282051282,0.20512820512820484,3.125
WikiText-103 test OOD,2,42,20,1,10142062,0.6666666666666666,1.6666666666666667,0.6666666666666666,2.6666666666666665,37.5,12.0,1.0,0.11180797399993025,0.35714285714285715,1.2857142857142858,0.35714285714285715,2.2857142857142856,43.75,14.0,0.9285714285714286,0.1305702449999444,-0.38095238095238093,-0.3095238095238095,-0.3095238095238095,-0.38095238095238093,-6.25
WikiText-103 test OOD,2,42,20,2,10242062,0.6666666666666666,1.6666666666666667,0.6666666666666666,2.6666666666666665,37.5,12.0,1.0,0.11045247800029756,0.9090909090909091,1.9090909090909092,0.9090909090909091,2.909090909090909,34.375,11.0,1.0,0.10208422199957567,0.24242424242424243,0.24242424242424243,0.24242424242424243,0.24242424242424265,3.125
WikiText-103 test OOD,2,42,20,3,10342062,0.6666666666666666,1.6666666666666667,0.6666666666666666,2.6666666666666665,37.5,12.0,1.0,0.11119228300049144,0.5833333333333334,1.5384615384615385,0.5384615384615384,2.4615384615384617,40.625,13.0,1.0,0.11919918099920324,-0.1282051282051282,-0.1282051282051282,-0.08333333333333326,-0.20512820512820484,-3.125
WikiText-103 test OOD,2,43,20,0,10043062,1.0,2.0,1.0,2.909090909090909,34.375,11.0,1.0,0.10105371299960098,0.6666666666666666,1.6666666666666667,0.6666666666666666,2.6666666666666665,37.5,12.0,1.0,0.11074169099993014,-0.33333333333333326,-0.33333333333333337,-0.33333333333333337,-0.24242424242424265,-3.125
WikiText-103 test OOD,2,43,20,1,10143062,0.6666666666666666,1.6666666666666667,0.6666666666666666,2.6666666666666665,37.5,12.0,1.0,0.11024543599978642,0.8181818181818182,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.11001357399982226,0.08333333333333326,0.08333333333333337,0.1515151515151516,0.0,0.0
WikiText-103 test OOD,2,43,20,2,10243062,0.46153846153846156,1.4615384615384615,0.46153846153846156,2.4615384615384617,40.625,13.0,1.0,0.12002766900059214,0.6666666666666666,1.6666666666666667,0.6666666666666666,2.6666666666666665,37.5,12.0,1.0,0.11263530299947888,0.2051282051282053,0.20512820512820507,0.20512820512820507,0.20512820512820484,3.125
WikiText-103 test OOD,2,43,20,3,10343062,0.75,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.11016649599969242,0.9090909090909091,1.9090909090909092,0.9090909090909091,2.909090909090909,34.375,11.0,1.0,0.10099594500024978,0.15909090909090917,0.15909090909090906,0.15909090909090906,0.24242424242424265,3.125
WikiText-103 test OOD,2,44,20,0,10044062,0.5833333333333334,1.5384615384615385,0.5384615384615384,2.4615384615384617,40.625,13.0,1.0,0.11898237700006575,0.9090909090909091,1.9090909090909092,0.9090909090909091,2.909090909090909,34.375,11.0,1.0,0.10237784999935684,0.3706293706293706,0.3706293706293706,0.3257575757575757,0.4475524475524475,6.25
WikiText-103 test OOD,2,44,20,1,10144062,0.9090909090909091,1.9090909090909092,0.9090909090909091,2.909090909090909,34.375,11.0,1.0,0.1013812279998092,1.0,2.0,1.0,2.909090909090909,34.375,11.0,1.0,0.10167394900054205,0.09090909090909083,0.09090909090909094,0.09090909090909094,0.0,0.0
WikiText-103 test OOD,2,44,20,2,10244062,0.6666666666666666,1.5384615384615385,0.6153846153846154,2.4615384615384617,40.625,13.0,0.9230769230769231,0.11932021300071938,0.75,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.11779498800024157,0.21153846153846145,0.13461538461538458,0.08333333333333337,0.20512820512820484,3.125
WikiText-103 test OOD,2,44,20,3,10344062,0.75,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.11002786500012007,0.75,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.11075122300007934,0.0,0.0,0.0,0.0,0.0
WikiText-103 test OOD,2,45,21,0,10045062,0.9090909090909091,1.9090909090909092,0.9090909090909091,2.909090909090909,34.375,11.0,1.0,0.10004942000068695,0.9090909090909091,1.9090909090909092,0.9090909090909091,2.909090909090909,34.375,11.0,1.0,0.10214154799996322,0.0,0.0,0.0,0.0,0.0
WikiText-103 test OOD,2,45,21,1,10145062,0.8181818181818182,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.10883190399999876,0.9090909090909091,1.9090909090909092,0.9090909090909091,2.909090909090909,34.375,11.0,1.0,0.10184876199946302,0.15909090909090917,0.15909090909090906,0.09090909090909083,0.24242424242424265,3.125
WikiText-103 test OOD,2,45,21,2,10245062,0.6666666666666666,1.6666666666666667,0.6666666666666666,2.6666666666666665,37.5,12.0,1.0,0.11094300300010218,0.5384615384615384,1.5384615384615385,0.5384615384615384,2.4615384615384617,40.625,13.0,1.0,0.12026719099958427,-0.1282051282051282,-0.1282051282051282,-0.1282051282051282,-0.20512820512820484,-3.125
WikiText-103 test OOD,2,45,21,3,10345062,1.0,2.0,1.0,2.909090909090909,34.375,11.0,1.0,0.10071901500032254,0.8181818181818182,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.10916781299965805,-0.25,-0.25,-0.18181818181818177,-0.24242424242424265,-3.125
WikiText-103 test OOD,2,46,21,0,10046062,0.6666666666666666,1.6666666666666667,0.6666666666666666,2.6666666666666665,37.5,12.0,1.0,0.11044129099991551,0.75,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.11037601199950586,0.08333333333333326,0.08333333333333337,0.08333333333333337,0.0,0.0
WikiText-103 test OOD,2,46,21,1,10146062,0.75,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.11064549399998214,0.5833333333333334,1.5384615384615385,0.5384615384615384,2.4615384615384617,40.625,13.0,1.0,0.11958516800041252,-0.21153846153846145,-0.21153846153846156,-0.16666666666666663,-0.20512820512820484,-3.125
WikiText-103 test OOD,2,46,21,2,10246062,0.8181818181818182,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.10982153399982053,0.5833333333333334,1.5384615384615385,0.5384615384615384,2.4615384615384617,40.625,13.0,1.0,0.12003852499947243,-0.21153846153846145,-0.21153846153846156,-0.23484848484848486,-0.20512820512820484,-3.125
WikiText-103 test OOD,2,46,21,3,10346062,0.8181818181818182,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.10895119300039369,0.5833333333333334,1.5384615384615385,0.5384615384615384,2.4615384615384617,40.625,13.0,1.0,0.11867230200004997,-0.21153846153846145,-0.21153846153846156,-0.23484848484848486,-0.20512820512820484,-3.125
WikiText-103 test OOD,2,47,22,0,10047062,0.8181818181818182,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.10844046000056551,0.75,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.11234757799957151,0.0,0.0,-0.06818181818181823,0.0,0.0
WikiText-103 test OOD,2,47,22,1,10147062,0.75,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.1104841899996245,0.8181818181818182,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.11054543800037209,0.0,0.0,0.06818181818181823,0.0,0.0
WikiText-103 test OOD,2,47,22,2,10247062,0.6666666666666666,1.6666666666666667,0.6666666666666666,2.6666666666666665,37.5,12.0,1.0,0.11098734499955754,0.6666666666666666,1.6666666666666667,0.6666666666666666,2.6666666666666665,37.5,12.0,1.0,0.11149580100027379,0.0,0.0,0.0,0.0,0.0
WikiText-103 test OOD,2,47,22,3,10347062,0.8181818181818182,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.11046205399998144,0.6666666666666666,1.6666666666666667,0.6666666666666666,2.6666666666666665,37.5,12.0,1.0,0.11238586300078168,-0.08333333333333326,-0.08333333333333337,-0.1515151515151516,0.0,0.0
WikiText-103 test OOD,2,48,22,0,10048062,0.5833333333333334,1.5384615384615385,0.5384615384615384,2.4615384615384617,40.625,13.0,1.0,0.1198275470005683,0.6666666666666666,1.6666666666666667,0.6666666666666666,2.6666666666666665,37.5,12.0,1.0,0.11095353099972272,0.1282051282051282,0.1282051282051282,0.08333333333333326,0.20512820512820484,3.125
WikiText-103 test OOD,2,48,22,1,10148062,0.8181818181818182,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.1107340380003734,0.8181818181818182,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.10957267000048887,0.0,0.0,0.0,0.0,0.0
WikiText-103 test OOD,2,48,22,2,10248062,0.5384615384615384,1.5384615384615385,0.5384615384615384,2.4615384615384617,40.625,13.0,1.0,0.12084739499914576,0.46153846153846156,1.4615384615384615,0.46153846153846156,2.4615384615384617,40.625,13.0,1.0,0.12205694800013589,-0.0769230769230771,-0.07692307692307687,-0.07692307692307687,0.0,0.0
WikiText-103 test OOD,2,48,22,3,10348062,0.8181818181818182,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.1099899020000521,0.8181818181818182,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.11127995600054419,0.0,0.0,0.0,0.0,0.0
WikiText-103 test OOD,2,49,23,0,10049062,0.8181818181818182,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.10959369800002605,0.6666666666666666,1.6666666666666667,0.6666666666666666,2.6666666666666665,37.5,12.0,1.0,0.11266365100073017,-0.08333333333333326,-0.08333333333333337,-0.1515151515151516,0.0,0.0
WikiText-103 test OOD,2,49,23,1,10149062,0.8181818181818182,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.10946497500026453,0.5833333333333334,1.5384615384615385,0.5384615384615384,2.4615384615384617,40.625,13.0,1.0,0.12386377999973774,-0.21153846153846145,-0.21153846153846156,-0.23484848484848486,-0.20512820512820484,-3.125
WikiText-103 test OOD,2,49,23,2,10249062,0.8181818181818182,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.10981460899984086,0.75,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.1123126839993347,0.0,0.0,-0.06818181818181823,0.0,0.0
WikiText-103 test OOD,2,49,23,3,10349062,0.5833333333333334,1.5384615384615385,0.5384615384615384,2.4615384615384617,40.625,13.0,1.0,0.12020673300048657,0.8181818181818182,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.1107192239996948,0.21153846153846145,0.21153846153846156,0.23484848484848486,0.20512820512820484,3.125
WikiText-103 test OOD,2,50,23,0,10050062,0.75,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.11024389899921516,0.6666666666666666,1.6666666666666667,0.6666666666666666,2.6666666666666665,37.5,12.0,1.0,0.1126979910004593,-0.08333333333333326,-0.08333333333333337,-0.08333333333333337,0.0,0.0
WikiText-103 test OOD,2,50,23,1,10150062,0.6666666666666666,1.6666666666666667,0.6666666666666666,2.6666666666666665,37.5,12.0,1.0,0.11085509700023977,0.9090909090909091,1.9090909090909092,0.9090909090909091,2.909090909090909,34.375,11.0,1.0,0.10198830100034684,0.24242424242424243,0.24242424242424243,0.24242424242424243,0.24242424242424265,3.125
WikiText-103 test OOD,2,50,23,2,10250062,0.6666666666666666,1.6666666666666667,0.6666666666666666,2.6666666666666665,37.5,12.0,1.0,0.11214320999988558,0.46153846153846156,1.4615384615384615,0.46153846153846156,2.4615384615384617,40.625,13.0,1.0,0.121881637000115,-0.2051282051282053,-0.20512820512820507,-0.20512820512820507,-0.20512820512820484,-3.125
WikiText-103 test OOD,2,50,23,3,10350062,0.9090909090909091,1.9090909090909092,0.9090909090909091,2.909090909090909,34.375,11.0,1.0,0.10374899300040852,0.5833333333333334,1.5384615384615385,0.5384615384615384,2.4615384615384617,40.625,13.0,1.0,0.12154362099954596,-0.3706293706293706,-0.3706293706293706,-0.3257575757575757,-0.4475524475524475,-6.25
WikiText-103 test OOD,2,51,24,0,10051062,0.8181818181818182,1.75,0.75,2.6666666666666665,37.5,12.0,1.0,0.11087609900005191,0.5384615384615384,1.5384615384615385,0.5384615384615384,2.4615384615384617,40.625,13.0,1.0,0.12176290800016432,-0.21153846153846145,-0.21153846153846156,-0.2797202797202798,-0.20512820512820484,-3.125
